135,Sat Aug 14 11:50:01 2021,1583109,car,2,VC965
136,Wed Aug 18 07:26:20 2021,8808595,car,2,VC965
137,Thu Aug  5 01:15:16 2021,1841800,van,2,VCD2F
138,Sat Jul 31 00:28:44 2021,1825050,car,2,VC965
139,Fri Aug 13 09:54:01 2021,8490556,car,2,VC965
140,Thu Jul 29 23:02:42 2021,2549393,truck,4,VCB43
141,Wed Aug 11 13:15:55 2021,9636921,truck,4,VCB43
142,Thu Aug 19 21:13:57 2021,8899022,truck,4,VCB43
143,Thu Aug 19 08:46:24 2021,8112100,van,2,VCD2F
144,Thu Jul 29 16:02:19 2021,335366,car,2,VC965
145,Sat Jul 31 19:32:50 2021,1716955,truck,4,VCB43
146,Sat Aug 21 13:56:33 2021,4153555,van,2,VCD2F
147,Sat Jul 31 12:55:05 2021,5626263,car,2,VC965
148,Fri Aug  6 23:05:57 2021,49472,car,2,VC965
149,Thu Aug  5 15:24:15 2021,2497636,car,2,VC965
150,Tue Aug  3 19:13:15 2021,7825358,truck,4,VCB43
151,Sat Jul 31 11:27:59 2021,6084818,van,2,VCD2F
152,Thu Aug 19 18:53:39 2021,5455899,car,2,VC965
153,Tue Aug 17 22:11:51 2021,1849505,van,2,VCD2F
154,Wed Aug 18 19:49:38 2021,6114302,car,2,VC965
155,Sun Aug 15 12:34:18 2021,8064123,car,2,VC965
156,Fri Aug  6 19:17:50 2021,538972,truck,4,VCB43
157,Fri Jul 30 13:58:53 2021,6869546,truck,4,VCB43
158,Mon Aug  2 16:00:33 2021,3766512,car,2,VC965
159,Fri Aug 20 21:45:41 2021,3528403,car,2,VC965
160,Fri Aug 20 04:59:50 2021,4380057,van,2,VCD2F
161,Sun Aug 15 00:36:59 2021,7876599,car,2,VC965
162,Fri Aug 13 00:25:06 2021,969619,car,2,VC965
163,Fri Jul 30 13:42:03 2021,5763049,car,2,VC965
164,Mon Aug 16 05:46:00 2021,6079402,truck,4,VCB43
165,Sun Aug  1 22:59:23 2021,4832816,car,2,VC965
166,Fri Aug 20 12:19:46 2021,3518759,truck,4,VCB43
167,Sat Jul 31 02:42:05 2021,4469770,truck,4,VCB43
168,Fri Aug  6 11:25:34 2021,7942552,truck,4,VCB43
169,Tue Aug 17 21:17:32 2021,2493747,truck,4,VCB43
170,Tue Aug  3 15:31:28 2021,8099060,car,2,VC965
171,Fri Aug 20 22:50:25 2021,4492765,truck,4,VCB43
172,Fri Aug  6 07:45:56 2021,5758058,car,2,VC965
173,Thu Aug 19 00:24:55 2021,9496559,car,2,VC965
174,Fri Jul 30 02:24:22 2021,3174341,car,2,VC965
175,Fri Aug 13 05:55:34 2021,3318165,car,2,VC965
176,Mon Aug  2 14:28:14 2021,7509515,truck,4,VCB43
177,Tue Aug  3 12:47:44 2021,367073,car,2,VC965
178,Sun Aug  8 09:26:56 2021,8543348,truck,4,VCB43
179,Fri Aug 20 04:16:14 2021,4588656,car,2,VC965
180,Fri Aug 20 04:22:16 2021,9706662,car,2,VC965
181,Tue Aug 10 03:28:33 2021,3359010,car,2,VC965
182,Wed Aug 18 11:24:47 2021,7639441,car,2,VC965
183,Tue Aug  3 08:52:25 2021,9449600,car,2,VC965
184,Wed Aug 11 06:39:10 2021,7572233,car,2,VC965
185,Fri Aug 20 03:23:49 2021,7096671,truck,4,VCB43
186,Fri Jul 30 23:54:00 2021,6218100,car,2,VC965
187,Wed Aug 11 07:11:55 2021,9500467,van,2,VCD2F
188,Sun Aug 15 20:41:12 2021,2551672,truck,4,VCB43
189,Wed Aug 18 18:28:36 2021,4423795,car,2,VC965
190,Mon Aug  9 07:19:12 2021,1520424,car,2,VC965
191,Tue Aug 10 16:39:12 2021,5680437,car,2,VC965
192,Mon Aug  9 02:30:05 2021,1469208,van,2,VCD2F
193,Mon Aug  9 06:58:52 2021,9017449,car,2,VC965
194,Sat Aug  7 03:09:03 2021,9014873,truck,4,VCB43
195,Sat Aug  7 21:03:28 2021,6849933,car,2,VC965
196,Sun Aug  1 00:29:43 2021,1907386,car,2,VC965
197,Sun Aug  1 01:56:36 2021,5556619,truck,4,VCB43
198,Tue Aug 17 00:22:53 2021,8724319,truck,4,VCB43
199,Mon Aug  9 08:24:12 2021,4066334,car,2,VC965
200,Sat Jul 31 19:46:31 2021,1208453,car,2,VC965
201,Fri Aug  6 18:13:51 2021,8705286,truck,4,VCB43
202,Thu Aug 12 00:17:15 2021,758555,car,2,VC965
203,Tue Aug 10 22:07:00 2021,7388283,car,2,VC965
204,Sun Aug  8 07:16:20 2021,7589773,car,2,VC965
205,Wed Aug 18 08:29:07 2021,2316095,car,2,VC965
206,Tue Aug 10 20:36:42 2021,1847455,van,2,VCD2F
207,Fri Aug 13 05:36:53 2021,7707016,car,2,VC965
208,Sun Aug  1 04:10:44 2021,2616520,truck,4,VCB43
209,Sun Aug 15 11:41:43 2021,8332760,truck,4,VCB43
210,Mon Aug  9 05:19:02 2021,9677148,car,2,VC965
211,Wed Aug  4 19:23:36 2021,2695699,car,2,VC965
212,Fri Aug 20 04:00:27 2021,1836057,car,2,VC965
213,Wed Aug 18 09:20:33 2021,7980271,truck,4,VCB43
214,Sat Jul 31 01:41:58 2021,9166253,car,2,VC965
215,Mon Aug  2 20:26:27 2021,5966610,car,2,VC965
216,Tue Aug 10 14:11:13 2021,8273227,car,2,VC965
217,Tue Aug 17 11:21:41 2021,4772310,car,2,VC965
218,Thu Aug 12 01:18:11 2021,401226,car,2,VC965
219,Mon Aug  2 22:30:06 2021,5259884,van,2,VCD2F
220,Thu Aug 12 13:20:29 2021,4560546,car,2,VC965
221,Fri Aug  6 23:10:56 2021,3679257,truck,4,VCB43
222,Sun Aug  8 01:28:48 2021,5001460,car,2,VC965
223,Thu Aug 12 14:26:03 2021,488809,car,2,VC965
224,Sun Aug 15 16:57:15 2021,4435309,car,2,VC965
225,Fri Aug  6 17:35:18 2021,9206176,car,2,VC965
226,Sat Aug  7 03:08:44 2021,5665208,truck,4,VCB43
227,Sun Aug  1 05:31:31 2021,3619766,car,2,VC965
228,Wed Aug 18 09:22:29 2021,8195160,car,2,VC965
229,Wed Aug  4 05:40:04 2021,689804,truck,4,VCB43
230,Mon Aug 16 02:36:38 2021,7671204,car,2,VC965
231,Fri Aug  6 19:31:40 2021,7549660,truck,4,VCB43
232,Mon Aug  2 17:00:36 2021,6999001,car,2,VC965
233,Thu Aug 12 15:17:57 2021,3470780,truck,4,VCB43
234,Sat Aug  7 15:21:43 2021,3321932,car,2,VC965
235,Mon Aug  9 04:56:23 2021,2993477,truck,4,VCB43
236,Fri Aug 13 09:02:27 2021,7137012,car,2,VC965
237,Mon Aug  2 07:55:35 2021,4425207,car,2,VC965
238,Sat Aug 14 11:54:16 2021,8906007,car,2,VC965
239,Sat Jul 31 04:23:09 2021,2613132,car,2,VC965
240,Mon Aug 16 01:53:03 2021,1351738,truck,4,VCB43
241,Sat Aug 14 11:49:22 2021,8845283,car,2,VC965
242,Wed Aug 18 19:07:34 2021,5207716,car,2,VC965
243,Mon Aug  9 05:34:28 2021,2593435,car,2,VC965
244,Sat Aug 14 08:00:30 2021,3194131,car,2,VC965
245,Sat Aug 14 08:01:53 2021,946473,car,2,VC965
246,Mon Aug  2 19:28:13 2021,2098761,truck,4,VCB43
247,Wed Aug 11 02:53:00 2021,7556070,van,2,VCD2F
248,Fri Aug 13 20:51:49 2021,7949412,car,2,VC965
249,Mon Aug 16 01:15:58 2021,4982057,car,2,VC965
250,Sun Aug 15 04:10:44 2021,1732371,car,2,VC965
251,Sun Aug  8 23:50:15 2021,4012995,car,2,VC965
252,Wed Aug 18 07:43:49 2021,2596237,car,2,VC965
253,Mon Aug  2 17:51:59 2021,8381319,car,2,VC965
254,Wed Aug 11 21:55:31 2021,5062265,truck,4,VCB43
255,Mon Aug 16 17:16:35 2021,7705983,car,2,VC965
256,Thu Jul 29 16:35:35 2021,2307979,van,2,VCD2F
257,Mon Aug 16 03:21:45 2021,2588561,car,2,VC965
258,Sun Aug  8 12:39:42 2021,6847371,car,2,VC965
259,Tue Aug 17 15:39:08 2021,2121085,car,2,VC965
260,Tue Aug  3 01:37:46 2021,1734512,car,2,VC965
261,Tue Aug 17 22:18:40 2021,7759834,truck,4,VCB43
262,Mon Aug 16 10:41:55 2021,6292412,car,2,VC965
263,Fri Aug 13 11:00:14 2021,866998,car,2,VC965
264,Thu Aug 12 23:25:40 2021,9057323,truck,4,VCB43
265,Fri Aug  6 03:55:57 2021,8091650,car,2,VC965
266,Thu Aug  5 23:24:23 2021,2155384,car,2,VC965
267,Tue Aug  3 06:54:05 2021,1867583,car,2,VC965
268,Mon Aug 16 07:28:50 2021,2703371,truck,4,VCB43
269,Tue Aug  3 20:00:16 2021,8368036,car,2,VC965
270,Mon Aug 16 07:03:18 2021,3418635,truck,4,VCB43
271,Sun Aug 15 16:44:18 2021,301035,car,2,VC965
272,Thu Aug 12 13:34:54 2021,4648848,car,2,VC965
273,Fri Aug 13 02:09:10 2021,758078,car,2,VC965
274,Sat Aug  7 04:50:03 2021,1517284,van,2,VCD2F
275,Wed Aug  4 20:38:41 2021,5708944,car,2,VC965
276,Thu Jul 29 20:17:07 2021,202496,car,2,VC965
277,Thu Jul 29 19:34:22 2021,6716922,truck,4,VCB43
278,Sun Aug  8 03:23:33 2021,5536264,car,2,VC965
279,Sun Aug  8 07:34:29 2021,2105735,car,2,VC965
280,Sat Jul 31 12:39:28 2021,8857993,car,2,VC965
281,Mon Aug  9 15:56:14 2021,514282,car,2,VC965
282,Fri Aug  6 23:44:18 2021,847307,truck,4,VCB43
283,Sat Aug  7 06:42:24 2021,2573891,van,2,VCD2F
284,Fri Aug  6 08:07:39 2021,9009917,car,2,VC965
285,Thu Aug 19 14:34:35 2021,1701415,truck,4,VCB43
286,Sat Aug  7 20:38:49 2021,5040531,car,2,VC965
287,Fri Aug 20 13:15:02 2021,1297862,car,2,VC965
288,Wed Aug  4 06:15:30 2021,1932822,van,2,VCD2F
289,Sat Jul 31 21:51:59 2021,8569313,car,2,VC965
290,Sun Aug  8 06:33:09 2021,6311114,car,2,VC965
291,Mon Aug 16 06:11:04 2021,1451546,car,2,VC965
292,Fri Aug 20 13:36:58 2021,1711676,van,2,VCD2F
293,Mon Aug  9 18:51:11 2021,6740804,car,2,VC965
294,Wed Aug 18 12:19:24 2021,9049528,car,2,VC965
295,Sun Aug 15 08:30:45 2021,5269094,van,2,VCD2F
296,Wed Aug 11 13:15:58 2021,4753661,car,2,VC965
297,Sat Aug 14 09:06:09 2021,1948111,car,2,VC965
298,Tue Aug 17 00:00:26 2021,5894664,van,2,VCD2F
299,Wed Aug 11 04:51:17 2021,5455717,truck,4,VCB43
300,Mon Aug  2 21:43:22 2021,1499647,car,2,VC965
301,Thu Aug  5 21:50:38 2021,2843245,truck,4,VCB43
302,Mon Aug 16 04:30:00 2021,9796603,truck,4,VCB43
303,Sun Aug  1 21:21:40 2021,5671860,car,2,VC965
304,Tue Aug 17 04:20:26 2021,425972,truck,4,VCB43
305,Tue Aug 10 07:28:04 2021,7588083,car,2,VC965
306,Wed Aug  4 03:45:21 2021,4816147,car,2,VC965
307,Thu Aug 12 06:45:42 2021,461211,car,2,VC965
308,Fri Jul 30 07:48:58 2021,7091224,car,2,VC965
309,Sat Aug 14 03:11:57 2021,3540160,car,2,VC965
310,Sat Aug 21 01:26:42 2021,863358,van,2,VCD2F
311,Sat Aug 21 07:49:28 2021,2813269,truck,4,VCB43
312,Sun Aug 15 02:47:01 2021,4346673,car,2,VC965
313,Mon Aug  9 05:22:43 2021,2872850,truck,4,VCB43
314,Thu Aug 12 02:39:09 2021,6322565,car,2,VC965
315,Tue Aug 10 13:58:49 2021,2138116,car,2,VC965
316,Sat Aug 14 23:05:55 2021,9574626,van,2,VCD2F
317,Thu Aug  5 18:17:26 2021,8951022,car,2,VC965
318,Sat Jul 31 09:29:28 2021,6597551,truck,4,VCB43
319,Sun Aug  8 22:50:36 2021,3348298,car,2,VC965
320,Fri Jul 30 20:45:55 2021,846482,car,2,VC965
321,Tue Aug  3 11:54:14 2021,6676389,car,2,VC965
322,Mon Aug  9 16:32:26 2021,5427260,car,2,VC965
323,Tue Aug 17 07:58:48 2021,1653255,truck,4,VCB43
324,Tue Aug 17 19:16:31 2021,2976969,car,2,VC965
325,Tue Aug 17 10:01:21 2021,2959955,car,2,VC965
326,Sun Aug  8 13:34:03 2021,8519579,car,2,VC965
327,Wed Aug  4 13:51:04 2021,340196,truck,4,VCB43
328,Sun Aug 15 14:02:51 2021,1959570,truck,4,VCB43
329,Tue Aug  3 14:46:46 2021,4214176,car,2,VC965
330,Sat Aug  7 11:24:50 2021,430612,truck,4,VCB43
331,Sat Aug  7 10:02:09 2021,2164841,car,2,VC965
332,Wed Aug 18 15:40:47 2021,6533535,car,2,VC965
333,Tue Aug 17 10:44:33 2021,4798571,truck,4,VCB43
334,Sun Aug 15 18:22:49 2021,2760594,car,2,VC965
335,Sat Aug 14 12:31:44 2021,2304313,truck,4,VCB43
336,Sat Aug  7 10:52:13 2021,2985337,car,2,VC965
337,Sat Aug 21 09:14:47 2021,4227039,car,2,VC965
338,Thu Aug  5 08:01:30 2021,1255970,truck,4,VCB43
339,Fri Aug 13 01:03:49 2021,5241924,truck,4,VCB43
340,Tue Aug  3 20:43:16 2021,7451832,car,2,VC965
341,Mon Aug  2 04:45:44 2021,3989343,truck,4,VCB43
342,Sat Aug 14 18:14:30 2021,1804267,van,2,VCD2F
343,Tue Aug 17 17:11:29 2021,1589440,truck,4,VCB43
344,Sat Aug 21 19:27:45 2021,7750582,car,2,VC965
345,Sun Aug  8 12:34:50 2021,116476,car,2,VC965
346,Fri Aug 20 07:15:06 2021,2617674,car,2,VC965
347,Tue Aug 10 21:55:17 2021,4228191,car,2,VC965
348,Mon Aug  9 14:43:31 2021,109141,van,2,VCD2F
349,Wed Aug 11 16:55:19 2021,5065439,car,2,VC965
350,Sun Aug 22 15:33:59 2021,1852318,truck,4,VCB43
351,Tue Aug 17 19:49:02 2021,3191217,car,2,VC965
352,Fri Aug 20 13:55:39 2021,8036070,car,2,VC965
353,Thu Jul 29 17:40:36 2021,7270810,car,2,VC965
354,Sat Jul 31 07:08:17 2021,4800433,car,2,VC965
355,Sun Aug 15 14:59:08 2021,7600086,car,2,VC965
356,Mon Aug 16 20:41:37 2021,1308715,truck,4,VCB43
357,Thu Aug 19 16:46:20 2021,448292,car,2,VC965
358,Tue Aug  3 10:52:15 2021,8125706,truck,4,VCB43
359,Sat Aug  7 22:39:54 2021,7354020,truck,4,VCB43
360,Fri Aug 20 12:45:43 2021,8604614,car,2,VC965
361,Mon Aug 16 04:34:39 2021,8074052,car,2,VC965
362,Tue Aug 17 21:02:38 2021,3137291,car,2,VC965
363,Mon Aug  2 07:57:43 2021,7817055,car,2,VC965
364,Mon Aug  2 23:55:35 2021,9979009,car,2,VC965
365,Wed Aug 18 07:46:35 2021,7381741,car,2,VC965
366,Tue Aug 10 09:53:24 2021,6413555,car,2,VC965
367,Thu Aug  5 09:24:17 2021,5271350,car,2,VC965
368,Sat Aug 21 02:13:24 2021,5887331,car,2,VC965
369,Fri Aug 13 03:38:51 2021,2484968,car,2,VC965
370,Sun Aug 15 21:25:06 2021,2023578,car,2,VC965
371,Sat Aug 14 14:44:43 2021,2574839,car,2,VC965
372,Sat Aug 21 11:27:08 2021,192172,truck,4,VCB43
373,Sat Jul 31 09:30:08 2021,1794758,truck,4,VCB43
374,Tue Aug  3 14:17:39 2021,254824,car,2,VC965
375,Sun Aug  8 21:51:35 2021,8317981,truck,4,VCB43
376,Wed Aug 11 15:12:48 2021,7578701,van,2,VCD2F
377,Thu Aug  5 12:56:57 2021,2555513,car,2,VC965
378,Tue Aug 17 01:48:59 2021,2119264,car,2,VC965
379,Sat Aug 21 20:51:46 2021,239988,car,2,VC965
380,Mon Aug 16 11:08:11 2021,147156,van,2,VCD2F
381,Sun Aug  8 18:05:36 2021,6891565,car,2,VC965
382,Fri Aug  6 20:55:48 2021,4765841,car,2,VC965
383,Fri Aug  6 10:14:37 2021,9017443,car,2,VC965
384,Sat Aug 21 21:23:37 2021,8747053,car,2,VC965
385,Sat Jul 31 03:38:36 2021,839289,truck,4,VCB43
386,Sun Aug 15 14:11:42 2021,7212737,car,2,VC965
387,Sat Jul 31 22:09:56 2021,9707238,truck,4,VCB43
388,Mon Aug 16 23:15:11 2021,9288974,car,2,VC965
389,Fri Jul 30 20:43:48 2021,2130769,car,2,VC965
390,Tue Aug 10 02:13:35 2021,3651531,car,2,VC965
391,Sun Aug 22 16:20:32 2021,5066582,car,2,VC965
392,Sat Aug 21 10:40:29 2021,318251,car,2,VC965
393,Sat Aug 21 13:30:56 2021,1018828,car,2,VC965
394,Sun Aug  8 17:03:19 2021,4329135,car,2,VC965
395,Tue Aug  3 22:42:16 2021,5510586,car,2,VC965
396,Mon Aug 16 07:20:43 2021,1292686,van,2,VCD2F
397,Thu Aug  5 01:52:17 2021,2875806,truck,4,VCB43
398,Sat Jul 31 08:15:24 2021,5025963,car,2,VC965
399,Sat Aug 14 05:27:21 2021,2358436,car,2,VC965
400,Fri Aug 20 07:33:43 2021,4363896,truck,4,VCB43
401,Fri Aug  6 02:08:16 2021,7051510,truck,4,VCB43
402,Fri Aug  6 13:29:57 2021,5575517,car,2,VC965
403,Sat Jul 31 00:10:02 2021,2930078,car,2,VC965
404,Thu Jul 29 15:14:45 2021,1439079,truck,4,VCB43
405,Mon Aug  9 16:59:57 2021,2085626,truck,4,VCB43
406,Mon Aug  9 16:41:38 2021,809065,car,2,VC965
407,Fri Aug  6 06:10:52 2021,4100648,car,2,VC965
408,Thu Aug 19 11:38:52 2021,9745831,truck,4,VCB43
409,Fri Aug  6 03:00:46 2021,7337960,car,2,VC965
410,Tue Aug 10 15:04:38 2021,3612246,car,2,VC965
411,Tue Aug 10 19:31:40 2021,8601164,car,2,VC965
412,Sat Jul 31 15:35:09 2021,6123311,truck,4,VCB43
413,Mon Aug  2 08:29:14 2021,3507029,car,2,VC965
414,Tue Aug  3 10:38:37 2021,1725151,truck,4,VCB43
415,Wed Aug 11 11:29:02 2021,8860504,car,2,VC965
416,Sat Aug  7 22:59:56 2021,2017681,truck,4,VCB43
417,Sat Aug  7 23:16:29 2021,8183479,car,2,VC965
418,Tue Aug 17 02:49:59 2021,8811914,car,2,VC965
419,Sun Aug 15 00:53:46 2021,9631688,car,2,VC965
420,Mon Aug  9 02:25:32 2021,8193463,truck,4,VCB43
421,Tue Aug  3 19:54:41 2021,1766709,car,2,VC965
422,Tue Aug 10 08:15:41 2021,4909497,car,2,VC965
423,Thu Aug 19 16:48:08 2021,7279029,truck,4,VCB43
424,Wed Aug 18 14:23:40 2021,4791619,car,2,VC965
425,Sat Aug  7 09:05:10 2021,8712036,car,2,VC965
426,Thu Aug 19 04:58:15 2021,4973747,car,2,VC965
427,Sun Aug  1 04:42:52 2021,2800039,car,2,VC965
428,Thu Aug  5 14:45:19 2021,9337207,car,2,VC965
429,Wed Aug 11 06:53:51 2021,9220703,car,2,VC965
